timestamp,blast_flow_rate,hot_blast_pressure,cold_blast_pressure,cold_blast_temperature,oxygen_flow_rate,total_pressure_drop,upper_pressure_drop,lower_pressure_drop,top_gas_pressure,hot_blast_temperature,top_gas_co2,top_gas_h2,top_gas_temp_1,top_gas_temp_2,top_gas_temp_3,top_gas_temp_4,peripheral_gas_temp_1,peripheral_gas_temp_2,peripheral_gas_temp_3,peripheral_gas_temp_4,peripheral_gas_temp_5,peripheral_gas_temp_6,peripheral_gas_temp_7,peripheral_gas_temp_8,peripheral_gas_temp_9,peripheral_gas_temp_10,ore_coke_ratio,hot_metal_si,lab_source_timestamp,lab_age_minutes,lab_fresh
2013-01-08 15:00:00,3507.37,2.88,2.95,86.93,20014.3,1.48,0.6,0.88,1.4,1131.2,21.96,7.03,117.87,130.88,120.88,120.92,574.68,713.77,621.53,529.33,494.92,491.23,420.72,385.74,386.78,397.16,3.91,0.49,2013-01-08 13:25:00,95.0,True
2013-01-08 16:00:00,3508.69,2.91,2.97,87.59,20073.36,1.51,0.64,0.87,1.4,1130.95,22.31,6.87,126.55,132.06,123.63,127.92,624.53,740.77,612.32,524.68,487.06,449.16,387.98,357.94,373.36,426.52,3.93,0.32,2013-01-08 15:15:00,45.0,True
2013-01-08 17:00:00,3461.48,2.97,3.04,88.27,19854.55,1.57,0.65,0.92,1.4,1128.9,22.48,6.78,120.5,131.02,124.7,126.51,657.54,762.1,639.0,566.66,483.77,488.24,385.52,391.04,404.01,431.83,3.94,0.41,2013-01-08 17:00:00,0.0,True
2013-01-08 18:00:00,3514.53,2.92,3.02,87.9,18952.93,1.53,0.59,0.93,1.4,1130.9,22.16,6.8,169.65,172.72,155.26,163.3,662.99,721.02,650.86,614.75,505.14,490.89,394.99,377.39,397.27,420.32,3.93,0.41,2013-01-08 17:00:00,60.0,True
2013-01-08 19:00:00,3572.6,2.92,2.99,87.08,19207.94,1.52,0.62,0.89,1.4,1131.8,22.02,6.97,118.99,128.3,120.54,124.66,626.14,708.68,575.12,594.05,481.03,426.64,365.2,344.89,338.82,381.08,4.0,0.42,2013-01-08 18:35:00,25.0,True
2013-01-08 20:00:00,3563.82,2.94,3.01,86.93,19439.57,1.54,0.66,0.88,1.4,1129.2,21.97,6.96,139.61,140.02,140.59,138.35,653.97,730.45,562.16,571.41,495.81,476.65,401.52,360.19,343.69,391.95,4.0,0.47,2013-01-08 19:55:00,5.0,True
2013-01-08 21:00:00,3459.6,2.9,2.97,85.5,20997.44,1.5,0.65,0.85,1.4,1116.12,22.36,6.96,130.09,137.05,136.0,135.57,665.29,698.26,513.0,527.24,478.3,459.27,382.44,334.01,328.75,421.73,3.97,0.47,2013-01-08 19:55:00,65.0,True
2013-01-08 22:00:00,3421.06,2.94,2.99,83.38,19024.77,1.54,0.67,0.87,1.4,1130.41,21.86,7.12,124.69,122.63,118.5,136.41,680.49,679.87,581.31,570.0,486.45,520.71,461.6,434.31,446.38,530.24,4.0,0.42,2013-01-08 21:35:00,25.0,True
2013-01-08 23:00:00,3407.65,2.9,3.01,83.63,18573.04,1.5,0.6,0.9,1.4,1123.23,21.88,7.1,138.9,136.79,139.87,130.17,750.84,750.68,700.71,606.22,496.78,485.53,445.28,431.52,426.12,595.98,4.02,0.42,2013-01-08 21:35:00,85.0,True
2013-01-09 00:00:00,3466.34,2.83,2.99,83.34,18306.32,1.43,0.52,0.91,1.4,1121.43,21.51,7.17,163.09,166.44,164.4,156.44,668.08,747.96,641.74,590.87,489.78,458.5,405.5,382.44,393.73,501.97,3.92,0.42,2013-01-08 23:05:00,55.0,True
2013-01-09 01:00:00,3652.19,2.86,2.93,84.31,18283.39,1.46,0.52,0.94,1.4,1123.45,21.3,6.99,151.9,148.75,142.89,150.98,671.24,762.45,636.15,605.71,515.1,479.85,415.11,371.38,395.07,480.91,3.91,0.38,2013-01-09 00:55:00,5.0,True
2013-01-09 02:00:00,3584.95,2.86,2.98,82.96,18252.27,1.46,0.54,0.92,1.4,1125.63,21.26,6.96,136.91,143.77,139.84,142.35,710.69,762.08,651.63,588.58,515.46,485.29,423.95,357.81,363.2,414.26,3.98,0.38,2013-01-09 00:55:00,65.0,True
2013-01-09 03:00:00,3623.63,2.84,2.96,83.45,18255.22,1.44,0.56,0.88,1.4,1062.66,21.26,6.84,155.97,156.31,147.82,148.6,666.2,724.41,632.58,576.05,518.88,524.43,441.56,357.99,374.64,375.29,4.03,0.39,2013-01-09 02:40:00,20.0,True
2013-01-09 04:00:00,3641.52,2.84,2.95,83.2,18172.67,1.44,0.54,0.9,1.4,1116.88,21.28,6.66,169.33,159.66,164.49,163.32,649.91,720.95,628.01,551.47,508.08,498.5,440.66,360.36,376.87,390.48,4.01,0.39,2013-01-09 02:40:00,80.0,True
2013-01-09 05:00:00,3595.54,2.87,2.99,83.52,19277.5,1.47,0.55,0.91,1.4,1125.06,21.16,6.72,158.91,157.69,154.41,151.39,640.84,724.33,650.79,552.75,506.33,485.87,451.58,377.02,393.69,426.21,4.03,0.44,2013-01-09 04:25:00,35.0,True
2013-01-09 06:00:00,3591.22,2.88,3.0,83.41,21979.31,1.48,0.58,0.9,1.4,1118.32,22.0,6.26,126.31,126.03,117.57,126.0,611.53,713.62,633.62,505.72,495.58,422.72,414.48,343.98,352.91,382.94,4.03,0.44,2013-01-09 04:25:00,95.0,True
2013-01-09 07:00:00,3563.03,2.85,3.02,83.71,21084.94,1.45,0.58,0.87,1.4,1117.04,22.13,6.41,130.98,123.59,119.42,120.09,564.32,670.94,579.98,470.64,460.42,342.53,339.06,265.53,273.89,327.39,4.02,0.41,2013-01-09 06:30:00,30.0,True
2013-01-09 08:00:00,3594.77,2.9,3.01,84.29,21121.52,1.5,0.59,0.91,1.4,1124.63,22.02,6.47,119.25,121.63,110.2,117.95,509.32,652.83,526.78,457.21,446.9,351.36,321.68,249.4,243.62,306.04,3.92,0.41,2013-01-09 06:30:00,90.0,True
2013-01-09 09:00:00,3631.03,2.95,3.02,84.26,20785.63,1.55,0.61,0.95,1.4,1123.37,21.82,6.44,115.79,112.56,103.55,111.63,495.42,594.38,488.47,428.26,433.25,293.35,280.61,222.84,214.58,291.37,3.97,0.42,2013-01-09 08:45:00,15.0,True
2013-01-09 10:00:00,3590.54,2.93,3.04,84.53,20818.39,1.53,0.58,0.95,1.4,1122.76,18.84,6.08,115.34,108.67,103.61,112.52,447.94,571.68,467.4,404.22,405.65,258.13,242.99,194.8,201.12,255.29,4.0,0.42,2013-01-09 08:45:00,75.0,True
2013-01-09 11:00:00,3577.66,2.93,3.06,84.83,21956.89,1.53,0.59,0.94,1.4,1124.17,21.71,6.56,115.79,118.1,112.39,115.41,415.74,527.13,409.69,400.78,397.45,271.88,247.36,202.8,208.4,244.8,4.04,0.51,2013-01-09 10:30:00,30.0,True
2013-01-09 12:00:00,3449.35,2.89,3.04,83.25,21874.04,1.51,0.64,0.87,1.38,1122.46,21.71,6.71,112.5,116.55,114.72,114.42,414.14,523.5,429.79,395.09,393.49,318.45,272.65,231.89,277.3,277.62,4.02,0.51,2013-01-09 10:30:00,90.0,True
2013-01-09 13:00:00,3399.2,2.85,2.95,81.33,22209.4,1.46,0.62,0.84,1.4,1124.65,21.72,6.8,82.82,89.79,82.14,89.88,517.81,576.82,585.52,434.91,425.26,353.35,299.9,306.38,349.83,310.98,3.93,0.46,2013-01-09 12:20:00,40.0,True
2013-01-09 14:00:00,3434.52,2.85,2.91,82.22,21322.42,1.45,0.58,0.87,1.4,1121.13,21.69,6.7,82.98,85.2,79.45,85.01,524.3,554.91,507.84,429.04,423.31,324.13,294.86,313.22,357.16,372.26,4.03,0.46,2013-01-09 12:20:00,100.0,True
2013-01-09 15:00:00,3285.12,2.81,2.92,81.93,20722.99,1.42,0.59,0.83,1.39,1124.68,21.85,7.0,88.37,103.03,97.02,97.32,460.17,570.15,439.71,378.01,398.62,301.34,255.9,266.53,337.65,300.28,4.02,0.38,2013-01-09 14:20:00,40.0,True
2013-01-09 16:00:00,3145.48,2.76,2.88,77.49,18169.02,1.36,0.59,0.77,1.4,1124.93,21.58,7.17,101.8,106.47,107.14,105.56,539.02,632.68,505.08,418.69,426.66,393.97,305.17,391.24,349.9,371.22,3.97,0.38,2013-01-09 14:20:00,100.0,True
2013-01-09 17:00:00,3330.43,2.78,2.92,78.81,20067.96,1.38,0.54,0.84,1.4,1124.34,21.65,6.86,115.69,112.2,107.15,111.41,405.03,480.73,346.05,401.89,393.81,319.53,268.14,271.15,281.53,270.18,3.94,0.35,2013-01-09 16:10:00,50.0,True
2013-01-09 18:00:00,3488.8,2.81,2.88,79.62,21082.09,1.42,0.49,0.93,1.4,1129.2,21.95,6.53,128.3,127.44,127.94,129.63,339.76,453.05,299.93,378.88,369.78,292.4,253.21,227.28,240.42,255.32,3.88,0.37,2013-01-09 17:20:00,40.0,True
2013-01-09 19:00:00,3437.8,2.82,2.93,80.37,20695.59,1.43,0.52,0.91,1.4,1131.16,21.9,6.87,112.77,109.98,104.45,112.22,295.84,445.13,300.88,360.49,358.73,277.27,251.26,211.57,206.87,231.55,3.85,0.37,2013-01-09 18:20:00,40.0,True
2013-01-09 20:00:00,3438.21,2.88,2.95,81.31,22263.88,1.49,0.59,0.89,1.4,1131.2,22.03,6.88,106.6,111.0,106.6,109.52,311.39,468.12,383.17,379.03,362.25,324.69,288.3,225.41,220.36,269.83,3.84,0.35,2013-01-09 19:40:00,20.0,True
2013-01-09 21:00:00,3459.03,2.86,2.93,81.47,22410.38,1.47,0.56,0.9,1.4,1136.18,21.94,7.04,111.75,113.66,107.23,110.96,312.68,480.45,378.34,373.55,376.47,320.73,294.82,235.8,231.21,235.8,3.87,0.37,2013-01-09 21:00:00,0.0,True
2013-01-09 22:00:00,3508.91,2.83,2.9,80.69,22048.7,1.44,0.53,0.91,1.39,1140.49,22.07,7.24,118.79,116.12,111.07,112.76,303.96,505.15,381.44,358.59,372.11,280.97,263.38,214.12,220.96,234.56,3.9,0.37,2013-01-09 21:00:00,60.0,True
2013-01-09 23:00:00,3335.06,2.88,2.94,80.59,22923.04,1.49,0.63,0.85,1.4,1140.96,22.27,7.34,133.03,128.75,125.49,127.2,419.11,547.28,517.0,400.55,380.07,356.1,282.34,250.74,248.66,316.99,3.89,0.4,2013-01-09 22:35:00,25.0,True
2013-01-10 00:00:00,2866.14,2.67,2.72,76.74,18990.16,1.37,0.69,0.67,1.31,1140.63,21.86,7.37,192.02,209.55,217.38,167.11,488.95,617.02,551.93,439.12,397.23,377.07,286.47,279.35,262.64,349.34,3.85,0.4,2013-01-09 22:35:00,85.0,True
2013-01-10 01:00:00,2555.03,2.45,2.49,70.92,17333.62,1.25,0.72,0.53,1.2,1140.76,21.18,7.24,212.12,268.93,261.97,206.83,368.64,488.41,346.98,442.11,380.81,324.88,256.25,224.29,217.95,255.09,3.86,0.47,2013-01-10 00:15:00,45.0,True
2013-01-10 02:00:00,2819.87,2.53,2.57,71.2,19803.75,1.28,0.59,0.69,1.25,1140.55,21.18,7.49,120.76,205.33,205.41,130.35,288.13,442.6,395.72,441.54,370.84,275.82,192.82,169.12,120.39,212.0,3.76,0.53,2013-01-10 01:50:00,10.0,True
2013-01-10 03:00:00,3337.17,2.87,2.94,80.65,23326.93,1.47,0.47,1.0,1.4,1140.55,22.31,7.5,94.09,113.12,100.59,101.24,189.22,296.48,272.1,327.5,331.29,201.61,170.26,164.07,198.87,225.92,3.85,0.53,2013-01-10 01:50:00,70.0,True
2013-01-10 04:00:00,3261.14,2.93,3.0,80.78,24482.53,1.54,0.53,1.01,1.4,1141.12,22.67,7.68,90.02,97.79,99.65,96.78,281.36,363.5,257.51,305.49,302.67,221.08,205.69,179.45,249.8,273.29,3.91,0.5,2013-01-10 03:15:00,45.0,True
2013-01-10 05:00:00,3322.24,2.9,2.96,80.22,22915.37,1.5,0.57,0.94,1.4,1144.61,22.98,7.27,110.61,116.6,121.88,117.74,405.33,449.96,333.34,348.1,323.53,302.82,296.82,292.62,321.36,301.9,3.9,0.52,2013-01-10 04:40:00,20.0,True
2013-01-10 06:00:00,3348.01,2.87,2.94,80.21,23983.04,1.48,0.56,0.92,1.4,1142.32,22.42,7.68,119.12,126.0,129.64,123.08,533.38,562.37,406.84,396.67,358.38,345.79,336.1,342.42,345.6,314.71,3.94,0.49,2013-01-10 05:55:00,5.0,True
2013-01-10 07:00:00,3366.53,2.89,2.95,79.5,22234.73,1.49,0.55,0.94,1.4,1142.08,22.07,7.53,164.88,159.41,165.63,155.91,614.44,668.89,504.79,435.64,404.02,380.58,361.24,369.77,371.7,362.59,3.93,0.49,2013-01-10 05:55:00,65.0,True
2013-01-10 08:00:00,3408.67,2.89,2.98,80.26,22558.19,1.49,0.51,0.98,1.4,1136.17,21.55,7.13,186.95,181.46,187.37,172.91,672.75,731.06,551.08,438.3,428.4,405.22,390.58,388.48,388.96,387.77,3.94,0.55,2013-01-10 07:30:00,30.0,True
2013-01-10 09:00:00,3518.86,2.94,3.03,81.6,22833.41,1.54,0.49,1.05,1.4,1141.87,21.96,6.55,188.0,185.67,181.3,181.93,696.03,716.06,488.3,441.6,440.75,431.54,406.13,401.47,383.53,399.23,3.97,0.45,2013-01-10 08:50:00,10.0,True
2013-01-10 10:00:00,3466.58,2.86,2.92,81.34,20793.76,1.46,0.43,1.03,1.4,208.6,21.33,6.74,199.04,203.74,193.27,195.56,537.19,567.71,381.91,403.74,415.68,331.64,325.76,311.92,294.16,296.39,3.97,0.45,2013-01-10 08:50:00,70.0,True
2013-01-10 11:00:00,3353.32,2.79,2.86,81.2,19064.03,1.48,0.48,1.0,1.31,0.0,21.24,7.03,139.96,141.17,141.34,145.61,615.28,664.5,629.55,456.86,427.55,388.81,372.63,341.1,348.4,394.81,3.56,0.61,2013-01-10 10:10:00,50.0,True
2013-01-10 12:00:00,2472.84,1.56,1.62,70.06,4796.84,1.17,0.41,0.75,0.39,0.0,21.06,1.03,110.17,125.99,123.62,113.28,678.76,737.45,648.98,490.17,449.97,421.78,398.13,363.93,306.59,374.02,3.94,0.61,2013-01-10 10:10:00,110.0,True
2013-01-10 13:00:00,216.26,0.11,0.44,57.11,0.0,0.08,0.0,0.08,0.03,268.0,22.39,2.99,104.84,93.18,89.96,99.33,474.6,569.89,426.18,359.75,421.91,360.12,344.94,322.24,278.18,291.14,0.0,0.61,2013-01-10 10:10:00,170.0,True
2013-01-10 14:00:00,48.77,0.01,0.44,55.2,0.0,0.01,-0.02,0.03,0.0,1245.76,21.53,6.7,126.56,124.96,101.46,115.2,357.75,485.25,380.13,255.35,383.21,303.18,288.02,270.17,241.19,238.18,0.0,0.81,2013-01-10 13:10:00,50.0,True
2013-01-10 15:00:00,582.7,0.32,0.58,56.13,0.0,0.26,0.02,0.24,0.05,1128.31,20.85,5.73,122.62,127.0,104.8,114.68,330.94,442.38,366.21,207.95,360.31,278.83,260.52,247.09,214.42,214.23,3.93,0.81,2013-01-10 13:10:00,110.0,True
2013-01-10 16:00:00,2906.94,1.96,2.01,65.82,4562.62,1.23,0.42,0.81,0.73,908.03,20.61,1.69,136.18,146.23,148.81,131.78,498.0,557.52,426.04,354.03,385.64,370.79,325.38,322.43,301.79,332.25,3.84,0.81,2013-01-10 13:10:00,170.0,True
2013-01-10 17:00:00,3395.5,2.54,2.6,78.85,17516.69,1.4,0.56,0.84,1.14,0.0,21.39,6.15,80.74,98.27,92.71,91.82,567.12,533.61,433.33,375.74,395.37,378.94,310.64,392.67,351.36,373.05,3.88,,,,False
2013-01-10 18:00:00,3473.18,2.69,2.74,81.71,18483.51,1.39,0.54,0.85,1.3,0.0,21.62,6.28,83.05,86.26,84.34,91.56,504.82,536.14,397.93,357.4,393.82,294.41,294.54,334.78,296.04,356.52,3.85,0.54,2013-01-10 17:45:00,15.0,True
2013-01-10 19:00:00,3461.7,2.72,2.79,82.73,18125.67,1.43,0.58,0.85,1.3,0.0,21.68,6.31,90.24,99.42,93.24,102.14,637.42,542.28,369.08,331.63,391.61,293.0,333.99,366.83,315.55,412.2,3.9,0.54,2013-01-10 17:45:00,75.0,True
2013-01-10 20:00:00,3385.59,2.72,2.78,85.27,18550.59,1.42,0.57,0.85,1.3,0.0,21.94,6.4,128.51,128.59,134.97,133.2,702.1,667.94,428.18,384.31,408.73,332.57,327.1,348.92,346.92,482.6,3.85,0.54,2013-01-10 19:10:00,50.0,True
2013-01-10 21:00:00,3358.75,2.66,2.77,85.59,18825.4,1.37,0.5,0.86,1.29,1090.0,22.06,6.56,131.27,130.61,133.56,128.95,681.01,718.35,417.19,402.56,407.91,345.96,326.83,335.8,347.75,480.11,3.86,0.54,2013-01-10 20:40:00,20.0,True
2013-01-10 22:00:00,3517.32,2.7,2.82,88.48,17717.64,1.4,0.5,0.9,1.29,1055.57,21.99,6.32,125.05,131.42,129.06,129.43,601.09,665.85,399.92,358.13,381.22,317.95,310.44,300.89,304.09,375.89,3.87,0.54,2013-01-10 20:40:00,80.0,True
2013-01-10 23:00:00,3395.36,2.7,2.82,86.54,12195.86,1.41,0.49,0.93,1.28,1091.92,21.41,5.03,151.83,152.44,146.3,150.0,688.06,741.13,506.27,375.78,383.85,339.14,336.33,312.38,352.87,417.25,3.91,0.52,2013-01-10 22:20:00,40.0,True
2013-01-11 00:00:00,1470.39,1.04,1.16,73.8,1113.8,0.7,0.27,0.43,0.34,1025.02,23.69,2.25,153.7,137.02,131.91,143.93,652.22,722.15,478.37,361.96,388.13,356.38,343.93,322.27,340.77,419.23,3.91,0.52,2013-01-10 22:20:00,100.0,True
2013-01-11 01:00:00,0.82,0.01,0.53,62.41,0.0,0.0,-0.01,0.01,0.0,1157.88,21.92,7.27,159.61,163.84,132.3,155.33,479.18,580.25,359.07,285.37,368.68,318.78,302.72,286.58,299.23,313.54,0.0,0.53,2013-01-11 00:50:00,10.0,True
2013-01-11 02:00:00,826.46,0.54,0.81,62.87,363.64,0.4,0.07,0.34,0.14,1104.05,21.24,4.56,204.61,187.2,183.32,191.8,434.49,502.19,332.76,243.91,353.4,300.88,278.86,272.72,278.26,295.11,4.02,0.53,2013-01-11 00:50:00,70.0,True
2013-01-11 03:00:00,2828.12,1.97,2.1,70.72,10673.83,1.14,0.46,0.67,0.83,1060.76,20.19,4.15,184.34,206.52,193.35,175.11,522.18,595.09,346.78,325.09,361.53,309.47,289.93,276.62,297.07,327.6,3.96,0.53,2013-01-11 00:50:00,130.0,True
2013-01-11 04:00:00,3121.48,2.19,2.3,76.67,13500.97,1.18,0.53,0.65,1.0,1050.66,21.31,6.28,144.73,131.2,134.07,149.02,433.97,470.86,295.34,314.29,335.61,253.26,240.39,247.32,252.99,246.08,3.85,,,,False
2013-01-11 05:00:00,3226.96,2.43,2.57,78.19,18195.56,1.25,0.56,0.69,1.18,1085.11,22.39,6.13,112.6,111.58,105.99,118.91,539.84,595.64,382.78,344.83,353.37,261.67,260.46,263.29,261.85,310.57,3.82,,,,False
2013-01-11 06:00:00,3266.22,2.66,2.77,83.06,17311.08,1.36,0.55,0.81,1.3,1098.63,22.23,6.44,114.82,113.0,111.32,126.94,653.34,677.48,435.0,346.55,360.88,286.87,288.14,286.19,285.2,377.13,3.72,0.5,2013-01-11 05:05:00,55.0,True
2013-01-11 07:00:00,3333.03,2.68,2.84,85.14,17453.37,1.36,0.53,0.83,1.32,1113.81,22.06,6.51,137.6,136.81,132.86,140.31,737.91,790.34,567.73,394.38,397.87,356.56,348.18,367.99,349.31,453.91,3.78,0.53,2013-01-11 06:40:00,20.0,True
2013-01-11 08:00:00,3555.05,2.79,2.87,88.48,18116.49,1.39,0.53,0.87,1.4,1099.49,22.14,6.14,144.94,147.55,144.29,148.73,779.2,836.05,633.43,416.28,413.6,380.8,340.16,358.34,359.32,497.95,3.72,0.6,2013-01-11 07:55:00,5.0,True
2013-01-11 09:00:00,3584.86,2.82,2.88,88.12,18185.97,1.42,0.57,0.85,1.4,1112.14,22.07,6.39,137.04,139.03,135.29,142.53,763.24,841.58,663.75,425.44,412.55,377.24,346.83,347.8,331.22,500.63,3.75,0.6,2013-01-11 07:55:00,65.0,True
2013-01-11 10:00:00,3579.88,2.81,2.91,88.08,20119.2,1.41,0.56,0.85,1.4,1110.48,22.12,6.68,131.46,140.22,137.2,142.18,779.2,793.78,623.09,438.86,425.53,397.56,351.83,333.05,325.55,481.47,3.78,0.35,2013-01-11 09:45:00,15.0,True
2013-01-11 11:00:00,3561.77,2.81,2.92,87.24,19773.46,1.41,0.57,0.85,1.4,1119.07,22.04,6.75,117.89,127.05,121.94,125.8,755.61,766.17,586.44,380.39,404.84,332.61,328.52,310.19,296.94,479.04,3.82,0.35,2013-01-11 09:45:00,75.0,True
2013-01-11 12:00:00,3591.46,2.78,2.9,87.4,20589.56,1.38,0.52,0.86,1.4,1120.38,22.28,6.76,123.9,129.22,124.88,130.62,679.68,725.77,513.69,346.12,390.3,325.23,319.2,302.47,305.04,424.39,3.75,0.46,2013-01-11 11:15:00,45.0,True
2013-01-11 13:00:00,3575.89,2.79,2.92,88.73,19524.46,1.39,0.52,0.87,1.4,1114.69,21.98,6.93,117.73,123.18,119.18,120.98,693.17,700.1,500.52,338.27,385.64,340.76,341.84,305.49,299.99,423.81,3.8,0.46,2013-01-11 12:50:00,10.0,True
2013-01-11 14:00:00,3515.21,2.81,2.97,88.08,19784.81,1.41,0.55,0.86,1.4,1115.68,21.98,7.24,113.68,123.21,119.81,119.73,673.22,661.16,532.76,362.02,385.3,348.88,338.67,312.49,294.51,430.34,3.8,0.46,2013-01-11 12:50:00,70.0,True
2013-01-11 15:00:00,3511.13,2.84,2.99,87.34,19298.27,1.44,0.56,0.88,1.4,1105.9,21.88,7.26,139.06,139.01,135.37,134.8,731.78,715.2,592.43,371.97,400.1,353.52,342.09,311.87,314.97,465.28,3.85,0.42,2013-01-11 14:55:00,5.0,True
2013-01-11 16:00:00,3284.7,2.32,2.43,87.62,3459.55,1.36,0.54,0.82,0.96,1071.67,21.75,2.22,152.06,144.75,149.75,144.28,768.05,778.03,684.81,387.15,415.34,381.45,355.56,320.94,338.78,492.49,3.82,0.42,2013-01-11 14:55:00,65.0,True
2013-01-11 17:00:00,310.44,0.19,0.5,66.21,0.0,0.15,0.05,0.1,0.04,1236.5,21.82,4.59,100.48,105.37,96.5,109.8,632.61,716.72,560.25,349.18,418.23,376.78,349.39,311.56,313.12,410.08,3.72,0.42,2013-01-11 14:55:00,125.0,True
2013-01-11 18:00:00,1802.58,1.39,1.56,63.9,3173.27,0.76,0.21,0.55,0.63,1145.72,21.45,3.25,169.03,148.84,159.03,152.67,541.11,692.38,495.89,290.4,404.71,368.14,331.6,293.02,289.82,349.38,3.72,0.3,2013-01-11 17:20:00,40.0,True
2013-01-11 19:00:00,3178.69,2.66,2.76,76.04,17995.58,1.28,0.49,0.79,1.38,1098.56,22.02,6.89,129.84,135.49,131.02,133.75,705.05,760.52,553.31,432.07,425.05,380.22,357.57,321.27,340.52,436.6,3.68,0.3,2013-01-11 17:20:00,100.0,True
2013-01-11 20:00:00,3513.96,2.78,2.85,81.25,16274.28,1.35,0.51,0.84,1.42,1099.28,21.11,6.93,130.72,136.51,132.71,133.84,655.86,749.6,519.68,390.84,420.66,354.84,372.73,330.82,315.8,426.61,3.73,0.3,2013-01-11 17:20:00,160.0,True
2013-01-11 21:00:00,3576.49,2.83,2.92,83.06,15742.9,1.43,0.53,0.9,1.4,1098.69,20.99,7.09,122.81,121.73,123.04,125.83,579.34,684.31,488.12,326.65,397.9,279.25,332.24,286.69,270.29,389.01,3.74,0.43,2013-01-11 20:35:00,25.0,True
2013-01-11 22:00:00,3655.59,2.89,2.95,87.52,15190.93,1.49,0.56,0.93,1.4,1097.32,21.04,6.88,133.41,126.15,127.62,128.93,719.39,736.51,583.03,330.42,383.74,286.17,317.51,274.36,298.43,401.34,3.89,0.44,2013-01-11 22:00:00,0.0,True
2013-01-11 23:00:00,3648.6,2.88,2.97,87.99,16460.63,1.48,0.53,0.95,1.4,1094.07,21.67,6.6,133.58,132.87,131.42,132.07,659.98,745.4,548.23,345.48,371.27,299.09,294.43,282.84,318.79,405.63,3.86,0.44,2013-01-11 22:00:00,60.0,True
2013-01-12 00:00:00,3664.46,2.89,2.96,86.9,15301.34,1.5,0.54,0.96,1.39,1098.91,21.41,6.69,134.15,137.96,141.09,136.97,596.78,727.37,598.55,394.2,386.12,336.14,318.46,297.06,334.82,396.58,3.95,0.44,2013-01-11 22:00:00,120.0,True
2013-01-12 01:00:00,3676.05,2.91,2.97,87.16,15356.47,1.51,0.55,0.95,1.4,1112.46,21.29,6.65,137.33,136.82,140.58,136.44,679.91,768.38,685.08,408.06,407.76,366.42,346.02,314.6,344.38,438.24,3.88,0.44,2013-01-12 00:20:00,40.0,True
2013-01-12 02:00:00,3671.17,2.87,2.97,87.7,16070.85,1.47,0.55,0.92,1.4,1114.23,21.56,6.64,124.09,131.02,132.37,130.02,718.85,810.44,708.83,418.69,414.5,367.96,363.05,357.61,363.21,442.23,3.88,0.41,2013-01-12 02:00:00,0.0,True
2013-01-12 03:00:00,3664.3,2.94,3.03,86.5,16264.62,1.54,0.61,0.93,1.4,1117.98,21.68,6.68,122.62,133.0,129.74,126.35,621.99,791.18,724.66,502.56,447.91,441.56,414.53,454.73,444.27,551.43,3.87,0.41,2013-01-12 02:00:00,60.0,True
2013-01-12 04:00:00,3631.5,2.9,2.96,86.27,15877.56,1.5,0.55,0.95,1.4,1111.72,21.64,6.79,157.09,159.04,161.14,157.81,743.77,865.08,774.47,584.35,485.71,498.98,452.03,460.82,461.89,594.6,3.85,0.45,2013-01-12 03:25:00,35.0,True
2013-01-12 05:00:00,3669.1,2.85,2.94,84.45,16862.01,1.46,0.5,0.96,1.4,1097.86,21.6,6.7,159.95,160.92,160.42,155.59,706.72,819.44,631.63,538.57,480.71,444.08,445.36,416.31,410.89,575.34,3.79,0.45,2013-01-12 03:25:00,95.0,True
2013-01-12 06:00:00,3672.5,2.87,2.96,83.45,15237.32,1.47,0.48,0.98,1.4,1116.59,21.14,6.76,156.0,156.8,156.89,153.46,686.63,775.19,612.41,460.15,454.54,387.35,400.63,374.29,368.32,522.06,3.8,0.47,2013-01-12 05:30:00,30.0,True
2013-01-12 07:00:00,3629.63,2.85,2.91,81.74,17193.72,1.45,0.49,0.96,1.4,1117.66,21.47,6.66,136.45,137.88,135.26,138.68,724.34,814.81,641.6,488.15,460.69,392.79,411.97,367.48,370.45,523.29,3.87,0.47,2013-01-12 05:30:00,90.0,True
2013-01-12 08:00:00,3630.49,2.84,2.92,81.08,15304.41,1.44,0.52,0.92,1.4,1118.29,21.37,6.62,133.85,130.79,129.32,131.91,722.1,843.85,665.29,456.51,455.46,388.42,379.29,333.01,346.19,488.51,3.88,0.46,2013-01-12 07:10:00,50.0,True
2013-01-12 09:00:00,3549.05,2.86,2.98,80.49,15356.1,1.47,0.52,0.95,1.4,1115.88,21.47,6.55,119.49,129.05,129.08,123.0,635.46,772.97,614.93,431.84,442.2,337.26,319.3,298.46,318.32,453.03,3.89,0.46,2013-01-12 07:10:00,110.0,True
2013-01-12 10:00:00,3508.55,2.87,2.94,80.28,16601.67,1.47,0.52,0.95,1.4,1112.14,21.15,6.72,139.42,141.13,145.52,139.44,634.92,779.17,547.93,419.6,425.06,332.18,301.87,274.14,290.46,425.43,3.95,0.51,2013-01-12 09:10:00,50.0,True
2013-01-12 11:00:00,3497.57,2.83,2.91,80.02,16851.95,1.43,0.5,0.93,1.4,1120.65,21.11,6.71,135.63,141.08,145.41,136.67,621.08,783.17,522.45,392.15,420.3,327.58,314.79,262.99,268.74,389.4,3.91,0.6,2013-01-12 10:30:00,30.0,True
