text,scenario_id,standard_name,relevance,role,unit,source,group_id,split
ZONE2TEMPC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,compact,31691c67f3158aaa,train
ZONE2_TEMP_C,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,31691c67f3158aaa,train
ZONE2_TEMP_C[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,31691c67f3158aaa,train
ZONE2_TEMP_C_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,31691c67f3158aaa,train
ZONE2_TEMP_C_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,31691c67f3158aaa,train
ZONE2_TEMP_C_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,31691c67f3158aaa,train
furnace_zone2_temp,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,5e94ed1bbba85982,train
furnace_zone2_temp[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,5e94ed1bbba85982,train
furnace_zone2_temp_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,5e94ed1bbba85982,train
furnace_zone2_temp_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,5e94ed1bbba85982,train
furnace_zone2_temp_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,5e94ed1bbba85982,train
furnacezone2temp,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,compact,5e94ed1bbba85982,train
二段炉温,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,d623da6c5f416719,train
二段炉温[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,d623da6c5f416719,train
二段炉温_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,d623da6c5f416719,train
二段炉温_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,d623da6c5f416719,train
二段炉温_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,d623da6c5f416719,train
加热段温度,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,5c1df2f6b5960f14,train
加热段温度[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,5c1df2f6b5960f14,train
加热段温度_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,5c1df2f6b5960f14,train
加热段温度_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,5c1df2f6b5960f14,train
加热段温度_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,5c1df2f6b5960f14,train
加热段炉温,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,87fd89a275e04d71,train
加热段炉温[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,87fd89a275e04d71,train
加热段炉温_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,87fd89a275e04d71,train
加热段炉温_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,87fd89a275e04d71,train
加热段炉温_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,87fd89a275e04d71,train
炉温2,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,template,bdea26cc8bb510ef,train
炉温2[degC],steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_bracket,bdea26cc8bb510ef,train
炉温2_01,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,channel_suffix,bdea26cc8bb510ef,train
炉温2_PV,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,control_suffix,bdea26cc8bb510ef,train
炉温2_degC,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,unit_suffix,bdea26cc8bb510ef,train
装置5-ZONE2_TEMP_C-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,31691c67f3158aaa,train
装置5-furnace_zone2_temp-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,5e94ed1bbba85982,train
装置5-二段炉温-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,d623da6c5f416719,train
装置5-加热段温度-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,5c1df2f6b5960f14,train
装置5-加热段炉温-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,87fd89a275e04d71,train
装置5-炉温2-CH30-VALUE,steel_reheating_furnace,furnace_zone2_temp,required,controlled,degC,vendor_channel_tag,bdea26cc8bb510ef,train
1号ZONE3_TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,equipment_prefix,1bbe1da0bb3c0d2c,train
1号furnace_zone3_temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,equipment_prefix,1ff5f5f0941b869b,train
1号均热段温度,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,equipment_prefix,97c93b6ebde58fa4,train
1号炉温3,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,equipment_prefix,06ceeab08b0127a1,train
A线_ZONE3_TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_prefix,1bbe1da0bb3c0d2c,train
A线_furnace_zone3_temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_prefix,1ff5f5f0941b869b,train
A线_均热段温度,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_prefix,97c93b6ebde58fa4,train
A线_炉温3,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_prefix,06ceeab08b0127a1,train
B线#ZONE3_TEMP#测点42,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_point_tag,1bbe1da0bb3c0d2c,train
B线#furnace_zone3_temp#测点42,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_point_tag,1ff5f5f0941b869b,train
B线#均热段温度#测点42,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_point_tag,97c93b6ebde58fa4,train
B线#炉温3#测点42,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,line_point_tag,06ceeab08b0127a1,train
DCS_03_ZONE3_TEMP_PV_17,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_dcs_tag,1bbe1da0bb3c0d2c,train
DCS_03_furnace_zone3_temp_PV_17,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_dcs_tag,1ff5f5f0941b869b,train
DCS_03_均热段温度_PV_17,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_dcs_tag,97c93b6ebde58fa4,train
DCS_03_炉温3_PV_17,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_dcs_tag,06ceeab08b0127a1,train
FURNACE_ZONE3_TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,uppercase,1ff5f5f0941b869b,train
HMI.22.ZONE3_TEMP.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_hmi_tag,1bbe1da0bb3c0d2c,train
HMI.22.furnace_zone3_temp.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_hmi_tag,1ff5f5f0941b869b,train
HMI.22.均热段温度.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_hmi_tag,97c93b6ebde58fa4,train
HMI.22.炉温3.AI,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_hmi_tag,06ceeab08b0127a1,train
ZONE3TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,compact,1bbe1da0bb3c0d2c,train
ZONE3_TEMP,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,template,1bbe1da0bb3c0d2c,train
ZONE3_TEMP[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_bracket,1bbe1da0bb3c0d2c,train
ZONE3_TEMP_01,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,channel_suffix,1bbe1da0bb3c0d2c,train
ZONE3_TEMP_PV,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,control_suffix,1bbe1da0bb3c0d2c,train
ZONE3_TEMP_degC,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_suffix,1bbe1da0bb3c0d2c,train
furnace_zone3_temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,template,1ff5f5f0941b869b,train
furnace_zone3_temp[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_bracket,1ff5f5f0941b869b,train
furnace_zone3_temp_01,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,channel_suffix,1ff5f5f0941b869b,train
furnace_zone3_temp_PV,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,control_suffix,1ff5f5f0941b869b,train
furnace_zone3_temp_degC,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_suffix,1ff5f5f0941b869b,train
furnacezone3temp,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,compact,1ff5f5f0941b869b,train
均热段温度,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,template,97c93b6ebde58fa4,train
均热段温度[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_bracket,97c93b6ebde58fa4,train
均热段温度_01,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,channel_suffix,97c93b6ebde58fa4,train
均热段温度_PV,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,control_suffix,97c93b6ebde58fa4,train
均热段温度_degC,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_suffix,97c93b6ebde58fa4,train
炉温3,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,template,06ceeab08b0127a1,train
炉温3[degC],steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_bracket,06ceeab08b0127a1,train
炉温3_01,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,channel_suffix,06ceeab08b0127a1,train
炉温3_PV,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,control_suffix,06ceeab08b0127a1,train
炉温3_degC,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,unit_suffix,06ceeab08b0127a1,train
装置5-ZONE3_TEMP-CH30-VALUE,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_channel_tag,1bbe1da0bb3c0d2c,train
装置5-furnace_zone3_temp-CH30-VALUE,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_channel_tag,1ff5f5f0941b869b,train
装置5-均热段温度-CH30-VALUE,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_channel_tag,97c93b6ebde58fa4,train
装置5-炉温3-CH30-VALUE,steel_reheating_furnace,furnace_zone3_temp,required,controlled,degC,vendor_channel_tag,06ceeab08b0127a1,train
1号GAS_FLOW,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,equipment_prefix,9e59d6b96daf7662,train
1号GAS_FLOW_NM3H,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,equipment_prefix,7b87b8f596b5a149,train
1号煤气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,equipment_prefix,2217a9eac640174c,train
1号燃气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,equipment_prefix,5814b1234c3df263,train
A线_GAS_FLOW,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_prefix,9e59d6b96daf7662,train
A线_GAS_FLOW_NM3H,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_prefix,7b87b8f596b5a149,train
A线_煤气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_prefix,2217a9eac640174c,train
A线_燃气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_prefix,5814b1234c3df263,train
B线#GAS_FLOW#测点42,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_point_tag,9e59d6b96daf7662,train
B线#GAS_FLOW_NM3H#测点42,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_point_tag,7b87b8f596b5a149,train
B线#煤气流量#测点42,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_point_tag,2217a9eac640174c,train
B线#燃气流量#测点42,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,line_point_tag,5814b1234c3df263,train
DCS_03_GAS_FLOW_NM3H_PV_17,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_dcs_tag,7b87b8f596b5a149,train
DCS_03_GAS_FLOW_PV_17,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_dcs_tag,9e59d6b96daf7662,train
DCS_03_煤气流量_PV_17,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_dcs_tag,2217a9eac640174c,train
DCS_03_燃气流量_PV_17,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_dcs_tag,5814b1234c3df263,train
GASFLOW,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,compact,9e59d6b96daf7662,train
GASFLOWNM3H,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,compact,7b87b8f596b5a149,train
GAS_FLOW,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,template,9e59d6b96daf7662,train
GAS_FLOW[Nm3/h],steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_bracket,9e59d6b96daf7662,train
GAS_FLOW_01,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,channel_suffix,9e59d6b96daf7662,train
GAS_FLOW_NM3H,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,template,7b87b8f596b5a149,train
GAS_FLOW_NM3H[Nm3/h],steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_bracket,7b87b8f596b5a149,train
GAS_FLOW_NM3H_01,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,channel_suffix,7b87b8f596b5a149,train
GAS_FLOW_NM3H_Nm3/h,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_suffix,7b87b8f596b5a149,train
GAS_FLOW_NM3H_SP,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,control_suffix,7b87b8f596b5a149,train
GAS_FLOW_Nm3/h,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_suffix,9e59d6b96daf7662,train
GAS_FLOW_SP,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,control_suffix,9e59d6b96daf7662,train
HMI.22.GAS_FLOW.AI,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_hmi_tag,9e59d6b96daf7662,train
HMI.22.GAS_FLOW_NM3H.AI,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_hmi_tag,7b87b8f596b5a149,train
HMI.22.煤气流量.AI,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_hmi_tag,2217a9eac640174c,train
HMI.22.燃气流量.AI,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_hmi_tag,5814b1234c3df263,train
煤气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,template,2217a9eac640174c,train
煤气流量[Nm3/h],steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_bracket,2217a9eac640174c,train
煤气流量_01,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,channel_suffix,2217a9eac640174c,train
煤气流量_Nm3/h,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_suffix,2217a9eac640174c,train
煤气流量_SP,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,control_suffix,2217a9eac640174c,train
燃气流量,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,template,5814b1234c3df263,train
燃气流量[Nm3/h],steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_bracket,5814b1234c3df263,train
燃气流量_01,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,channel_suffix,5814b1234c3df263,train
燃气流量_Nm3/h,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,unit_suffix,5814b1234c3df263,train
燃气流量_SP,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,control_suffix,5814b1234c3df263,train
装置5-GAS_FLOW-CH30-VALUE,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_channel_tag,9e59d6b96daf7662,train
装置5-GAS_FLOW_NM3H-CH30-VALUE,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_channel_tag,7b87b8f596b5a149,train
装置5-煤气流量-CH30-VALUE,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_channel_tag,2217a9eac640174c,train
装置5-燃气流量-CH30-VALUE,steel_reheating_furnace,gas_flow,required,manipulated,Nm3/h,vendor_channel_tag,5814b1234c3df263,train
1号HEAT_ID,steel_reheating_furnace,heat_id,useful,identifier,string,equipment_prefix,40eb28a39c198cc1,train
1号heat_id,steel_reheating_furnace,heat_id,useful,identifier,string,equipment_prefix,ef0aac97543e7b12,train
1号批次号,steel_reheating_furnace,heat_id,useful,identifier,string,equipment_prefix,b70318964e52e6bf,train
1号炉号,steel_reheating_furnace,heat_id,useful,identifier,string,equipment_prefix,aaa860de6df35f0d,train
1号炉次号,steel_reheating_furnace,heat_id,useful,identifier,string,equipment_prefix,5fb1da95b68e76e9,train
A线_HEAT_ID,steel_reheating_furnace,heat_id,useful,identifier,string,line_prefix,40eb28a39c198cc1,train
A线_heat_id,steel_reheating_furnace,heat_id,useful,identifier,string,line_prefix,ef0aac97543e7b12,train
A线_批次号,steel_reheating_furnace,heat_id,useful,identifier,string,line_prefix,b70318964e52e6bf,train
A线_炉号,steel_reheating_furnace,heat_id,useful,identifier,string,line_prefix,aaa860de6df35f0d,train
A线_炉次号,steel_reheating_furnace,heat_id,useful,identifier,string,line_prefix,5fb1da95b68e76e9,train
B线#HEAT_ID#测点42,steel_reheating_furnace,heat_id,useful,identifier,string,line_point_tag,40eb28a39c198cc1,train
B线#heat_id#测点42,steel_reheating_furnace,heat_id,useful,identifier,string,line_point_tag,ef0aac97543e7b12,train
B线#批次号#测点42,steel_reheating_furnace,heat_id,useful,identifier,string,line_point_tag,b70318964e52e6bf,train
B线#炉号#测点42,steel_reheating_furnace,heat_id,useful,identifier,string,line_point_tag,aaa860de6df35f0d,train
B线#炉次号#测点42,steel_reheating_furnace,heat_id,useful,identifier,string,line_point_tag,5fb1da95b68e76e9,train
DCS_03_HEAT_ID_PV_17,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_dcs_tag,40eb28a39c198cc1,train
DCS_03_heat_id_PV_17,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_dcs_tag,ef0aac97543e7b12,train
DCS_03_批次号_PV_17,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_dcs_tag,b70318964e52e6bf,train
DCS_03_炉号_PV_17,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_dcs_tag,aaa860de6df35f0d,train
DCS_03_炉次号_PV_17,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_dcs_tag,5fb1da95b68e76e9,train
HEATID,steel_reheating_furnace,heat_id,useful,identifier,string,compact,40eb28a39c198cc1,train
HEAT_ID,steel_reheating_furnace,heat_id,useful,identifier,string,template,40eb28a39c198cc1,train
HEAT_ID_01,steel_reheating_furnace,heat_id,useful,identifier,string,channel_suffix,40eb28a39c198cc1,train
HEAT_ID_PV,steel_reheating_furnace,heat_id,useful,identifier,string,control_suffix,40eb28a39c198cc1,train
HMI.22.HEAT_ID.AI,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_hmi_tag,40eb28a39c198cc1,train
HMI.22.heat_id.AI,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_hmi_tag,ef0aac97543e7b12,train
HMI.22.批次号.AI,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_hmi_tag,b70318964e52e6bf,train
HMI.22.炉号.AI,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_hmi_tag,aaa860de6df35f0d,train
HMI.22.炉次号.AI,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_hmi_tag,5fb1da95b68e76e9,train
heat_id,steel_reheating_furnace,heat_id,useful,identifier,string,template,ef0aac97543e7b12,train
heat_id_01,steel_reheating_furnace,heat_id,useful,identifier,string,channel_suffix,ef0aac97543e7b12,train
heat_id_PV,steel_reheating_furnace,heat_id,useful,identifier,string,control_suffix,ef0aac97543e7b12,train
heatid,steel_reheating_furnace,heat_id,useful,identifier,string,compact,ef0aac97543e7b12,train
批次号,steel_reheating_furnace,heat_id,useful,identifier,string,template,b70318964e52e6bf,train
批次号_01,steel_reheating_furnace,heat_id,useful,identifier,string,channel_suffix,b70318964e52e6bf,train
批次号_PV,steel_reheating_furnace,heat_id,useful,identifier,string,control_suffix,b70318964e52e6bf,train
炉号,steel_reheating_furnace,heat_id,useful,identifier,string,template,aaa860de6df35f0d,train
炉号_01,steel_reheating_furnace,heat_id,useful,identifier,string,channel_suffix,aaa860de6df35f0d,train
炉号_PV,steel_reheating_furnace,heat_id,useful,identifier,string,control_suffix,aaa860de6df35f0d,train
炉次号,steel_reheating_furnace,heat_id,useful,identifier,string,template,5fb1da95b68e76e9,train
炉次号_01,steel_reheating_furnace,heat_id,useful,identifier,string,channel_suffix,5fb1da95b68e76e9,train
炉次号_PV,steel_reheating_furnace,heat_id,useful,identifier,string,control_suffix,5fb1da95b68e76e9,train
装置5-HEAT_ID-CH30-VALUE,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_channel_tag,40eb28a39c198cc1,train
装置5-heat_id-CH30-VALUE,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_channel_tag,ef0aac97543e7b12,train
装置5-批次号-CH30-VALUE,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_channel_tag,b70318964e52e6bf,train
装置5-炉号-CH30-VALUE,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_channel_tag,aaa860de6df35f0d,train
装置5-炉次号-CH30-VALUE,steel_reheating_furnace,heat_id,useful,identifier,string,vendor_channel_tag,5fb1da95b68e76e9,train
1号PRODUCTION_RATE,steel_reheating_furnace,production_rate,useful,disturbance,t/h,equipment_prefix,fc5359d85e74bc43,train
1号THROUGHPUT,steel_reheating_furnace,production_rate,useful,disturbance,t/h,equipment_prefix,cd7d1ef1b416d61a,train
1号产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,equipment_prefix,daff85a9396b9519,train
1号小时产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,equipment_prefix,cd34789cb519c56f,train
1号生产节奏,steel_reheating_furnace,production_rate,useful,disturbance,t/h,equipment_prefix,2921a949c07ec4e8,train
A线_PRODUCTION_RATE,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_prefix,fc5359d85e74bc43,train
A线_THROUGHPUT,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_prefix,cd7d1ef1b416d61a,train
A线_产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_prefix,daff85a9396b9519,train
A线_小时产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_prefix,cd34789cb519c56f,train
A线_生产节奏,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_prefix,2921a949c07ec4e8,train
B线#PRODUCTION_RATE#测点42,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_point_tag,fc5359d85e74bc43,train
B线#THROUGHPUT#测点42,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_point_tag,cd7d1ef1b416d61a,train
B线#产量#测点42,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_point_tag,daff85a9396b9519,train
B线#小时产量#测点42,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_point_tag,cd34789cb519c56f,train
B线#生产节奏#测点42,steel_reheating_furnace,production_rate,useful,disturbance,t/h,line_point_tag,2921a949c07ec4e8,train
DCS_03_PRODUCTION_RATE_PV_17,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_dcs_tag,fc5359d85e74bc43,train
DCS_03_THROUGHPUT_PV_17,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_dcs_tag,cd7d1ef1b416d61a,train
DCS_03_产量_PV_17,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_dcs_tag,daff85a9396b9519,train
DCS_03_小时产量_PV_17,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_dcs_tag,cd34789cb519c56f,train
DCS_03_生产节奏_PV_17,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_dcs_tag,2921a949c07ec4e8,train
HMI.22.PRODUCTION_RATE.AI,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_hmi_tag,fc5359d85e74bc43,train
HMI.22.THROUGHPUT.AI,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_hmi_tag,cd7d1ef1b416d61a,train
HMI.22.产量.AI,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_hmi_tag,daff85a9396b9519,train
HMI.22.小时产量.AI,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_hmi_tag,cd34789cb519c56f,train
HMI.22.生产节奏.AI,steel_reheating_furnace,production_rate,useful,disturbance,t/h,vendor_hmi_tag,2921a949c07ec4e8,train
PRODUCTIONRATE,steel_reheating_furnace,production_rate,useful,disturbance,t/h,compact,fc5359d85e74bc43,train
PRODUCTION_RATE,steel_reheating_furnace,production_rate,useful,disturbance,t/h,template,fc5359d85e74bc43,train
PRODUCTION_RATE[t/h],steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_bracket,fc5359d85e74bc43,train
PRODUCTION_RATE_01,steel_reheating_furnace,production_rate,useful,disturbance,t/h,channel_suffix,fc5359d85e74bc43,train
PRODUCTION_RATE_PV,steel_reheating_furnace,production_rate,useful,disturbance,t/h,control_suffix,fc5359d85e74bc43,train
PRODUCTION_RATE_t/h,steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_suffix,fc5359d85e74bc43,train
THROUGHPUT,steel_reheating_furnace,production_rate,useful,disturbance,t/h,template,cd7d1ef1b416d61a,train
THROUGHPUT[t/h],steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_bracket,cd7d1ef1b416d61a,train
THROUGHPUT_01,steel_reheating_furnace,production_rate,useful,disturbance,t/h,channel_suffix,cd7d1ef1b416d61a,train
THROUGHPUT_PV,steel_reheating_furnace,production_rate,useful,disturbance,t/h,control_suffix,cd7d1ef1b416d61a,train
THROUGHPUT_t/h,steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_suffix,cd7d1ef1b416d61a,train
产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,template,daff85a9396b9519,train
产量[t/h],steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_bracket,daff85a9396b9519,train
产量_01,steel_reheating_furnace,production_rate,useful,disturbance,t/h,channel_suffix,daff85a9396b9519,train
产量_PV,steel_reheating_furnace,production_rate,useful,disturbance,t/h,control_suffix,daff85a9396b9519,train
产量_t/h,steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_suffix,daff85a9396b9519,train
小时产量,steel_reheating_furnace,production_rate,useful,disturbance,t/h,template,cd34789cb519c56f,train
小时产量[t/h],steel_reheating_furnace,production_rate,useful,disturbance,t/h,unit_bracket,cd34789cb519c56f,train
小时产量_01,steel_reheating_furnace,production_rate,useful,disturbance,t/h,channel_suffix,cd34789cb519c56f,train
