date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
04/01/2026 14:45,22.742134565876118,10.570045618741936,1.7428881296448562,0.010233960554644253,95.14924840860924,97.71314452490797,53100,Weekday,Monday,Medium_Load
04/01/2026 15:00,23.31735529587639,10.601696256153076,1.7908281233630796,0.010492809883144374,88.50567025714291,97.03311752506566,54000,Weekday,Monday,Medium_Load
04/01/2026 15:15,21.06263344164482,9.938578563154847,1.8816634462461381,0.009478185048740168,93.93048420185099,98.15476632498212,54900,Weekday,Monday,Medium_Load
04/01/2026 15:30,19.502868062491643,7.73589731035166,1.779597231690176,0.00877629062812124,92.55349936558096,99.55728121793403,55800,Weekday,Monday,Medium_Load
04/01/2026 15:45,20.17916611100487,8.483584861521337,1.5556066291039319,0.009080624749952191,91.42325044727671,98.17600252149246,56700,Weekday,Monday,Medium_Load
04/01/2026 16:00,21.74877882683067,9.771177519736245,1.564233537088548,0.009786950472073801,92.47637622288255,99.64424765614446,57600,Weekday,Monday,Medium_Load
04/01/2026 16:15,20.397587766505303,9.288609750852132,1.6544285874505082,0.009178914494927387,96.24827633520357,96.51389076861814,58500,Weekday,Monday,Medium_Load
04/01/2026 16:30,22.425649209391704,9.704129560732886,1.9212763753841862,0.010091542144226267,91.28016708609239,97.90855575991405,59400,Weekday,Monday,Medium_Load
04/01/2026 16:45,18.811967424553576,8.4643466983901,1.4508046537267394,0.008465385341049108,92.26422373376906,97.46449661827465,60300,Weekday,Monday,Medium_Load
04/01/2026 17:00,21.020574960173178,9.132105288766459,2.008597714376576,0.00945925873207793,87.26217430009365,98.97042873999095,61200,Weekday,Monday,Medium_Load
04/01/2026 17:15,19.234461958138002,8.082315846125947,1.2984786390936707,0.008655507881162101,89.11847963832176,95.28006873646646,62100,Weekday,Monday,Medium_Load
04/01/2026 17:30,18.58963813757402,8.068941513329298,1.3744448861318888,0.008365337161908308,90.42924637292694,98.76779725165314,63000,Weekday,Monday,Medium_Load
04/01/2026 17:45,19.46171157651487,8.840807463586625,1.4943599663784388,0.00875777020943169,90.47663809174868,98.11720257065365,63900,Weekday,Monday,Medium_Load
