text,scenario_id,standard_name,relevance,role,unit,source,group_id,split,source_id,source_url
Unit3.机组当前出力.AI,thermal_power_boiler,unit_load,required,disturbance,MW,web_approved:boiler_oxygen_ieee_2020:web_channel_tag,4b04194111e9828d,external_train,boiler_oxygen_ieee_2020,https://research.engineering.uiowa.edu/kusiak/sites/research.engineering.uiowa.edu.kusiak/files/files/IEEE%20Access%202020-1.pdf
机组当前出力[MW],thermal_power_boiler,unit_load,required,disturbance,MW,web_approved:boiler_oxygen_ieee_2020:web_unit_bracket,4b04194111e9828d,external_train,boiler_oxygen_ieee_2020,https://research.engineering.uiowa.edu/kusiak/sites/research.engineering.uiowa.edu.kusiak/files/files/IEEE%20Access%202020-1.pdf
hot clinker temperature at kiln exit,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
hot_clinker_temperature_at_kiln_exit,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
HOT_CLINKER_TEMPERATURE_AT_KILN_EXIT,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
hotclinkertemperatureatkilnexit,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_hot_clinker_temperature_at_kiln_exit_PV_11,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.hot_clinker_temperature_at_kiln_exit.AI,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
hot clinker temperature at kiln exit[degC],cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,52d610fd3d05388a,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
grate cooler inlet clinker temperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
grate_cooler_inlet_clinker_temperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
GRATE_COOLER_INLET_CLINKER_TEMPERATURE,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
gratecoolerinletclinkertemperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_grate_cooler_inlet_clinker_temperature_PV_11,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.grate_cooler_inlet_clinker_temperature.AI,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
grate cooler inlet clinker temperature[degC],cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,9f6b79fb45568c56,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
red hot clinker temperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
red_hot_clinker_temperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
RED_HOT_CLINKER_TEMPERATURE,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
redhotclinkertemperature,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_red_hot_clinker_temperature_PV_11,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.red_hot_clinker_temperature.AI,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
red hot clinker temperature[degC],cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,7eeb754756de4a10,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
入冷却机熟料温度,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
入冷却机熟料温度,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
入冷却机熟料温度,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
入冷却机熟料温度,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_入冷却机熟料温度_PV_11,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.入冷却机熟料温度.AI,cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
入冷却机熟料温度[degC],cement_rotary_kiln,clinker_temperature,useful,state,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,daa9699407c8b4b9,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln burning end temperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln_burning_end_temperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
KILN_BURNING_END_TEMPERATURE,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kilnburningendtemperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_kiln_burning_end_temperature_PV_11,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.kiln_burning_end_temperature.AI,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln burning end temperature[degC],cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,3485a5802379ec0e,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln head thermal zone temperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln_head_thermal_zone_temperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
KILN_HEAD_THERMAL_ZONE_TEMPERATURE,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kilnheadthermalzonetemperature,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_kiln_head_thermal_zone_temperature_PV_11,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.kiln_head_thermal_zone_temperature.AI,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
kiln head thermal zone temperature[degC],cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,6a5eb27a67764edc,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
窑头烧成区温度,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_phrase,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
窑头烧成区温度,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_normalized,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
窑头烧成区温度,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_uppercase,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
窑头烧成区温度,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_compact,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
DCS_02_窑头烧成区温度_PV_11,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_vendor_tag,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
Unit3.窑头烧成区温度.AI,cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_channel_tag,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
窑头烧成区温度[degC],cement_rotary_kiln,kiln_outlet_temperature,required,controlled,degC,web_approved:cement_kiln_cooler_apc_2023:web_unit_bracket,3566b73bae697f31,external_train,cement_kiln_cooler_apc_2023,https://www.mdpi.com/1424-8220/23/5/2805
raw mix feed rate,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_phrase,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
raw_mix_feed_rate,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_normalized,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
RAW_MIX_FEED_RATE,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_uppercase,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
rawmixfeedrate,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_compact,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
DCS_02_raw_mix_feed_rate_SP_11,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_vendor_tag,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
Unit3.raw_mix_feed_rate.AI,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_channel_tag,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
raw mix feed rate[t/h],cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_unit_bracket,cfa7348ba89fefd0,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
kiln raw feed quantity,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_phrase,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
kiln_raw_feed_quantity,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_normalized,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
KILN_RAW_FEED_QUANTITY,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_uppercase,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
kilnrawfeedquantity,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_compact,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
DCS_02_kiln_raw_feed_quantity_SP_11,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_vendor_tag,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
Unit3.kiln_raw_feed_quantity.AI,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_channel_tag,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
kiln raw feed quantity[t/h],cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_unit_bracket,1639bf2444f94607,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
入窑生料喂料量,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_phrase,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
入窑生料喂料量,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_normalized,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
入窑生料喂料量,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_uppercase,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
入窑生料喂料量,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_compact,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
DCS_02_入窑生料喂料量_SP_11,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_vendor_tag,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
Unit3.入窑生料喂料量.AI,cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_channel_tag,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
入窑生料喂料量[t/h],cement_rotary_kiln,raw_meal_feed,required,manipulated,t/h,web_approved:cement_kiln_model_2022:web_unit_bracket,e730febe1c2f61a5,external_train,cement_kiln_model_2022,https://www.tandfonline.com/doi/full/10.1080/02726351.2022.2135470
inlet chemical oxygen demand,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_phrase,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
inlet_chemical_oxygen_demand,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_normalized,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
INLET_CHEMICAL_OXYGEN_DEMAND,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_uppercase,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
inletchemicaloxygendemand,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_compact,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
DCS_02_inlet_chemical_oxygen_demand_PV_11,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_vendor_tag,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
Unit3.inlet_chemical_oxygen_demand.AI,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_channel_tag,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
inlet chemical oxygen demand[mg/L],wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_unit_bracket,06706480dab8c195,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
raw wastewater COD concentration,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_phrase,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
raw_wastewater_COD_concentration,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_normalized,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
RAW_WASTEWATER_COD_CONCENTRATION,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_uppercase,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
rawwastewaterCODconcentration,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_compact,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
DCS_02_raw_wastewater_COD_concentration_PV_11,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_vendor_tag,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
Unit3.raw_wastewater_COD_concentration.AI,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_channel_tag,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
raw wastewater COD concentration[mg/L],wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_unit_bracket,5accad3d155bac74,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
进厂污水COD,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_phrase,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
进厂污水COD,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_normalized,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
进厂污水COD,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_uppercase,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
进厂污水COD,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_compact,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
DCS_02_进厂污水COD_PV_11,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_vendor_tag,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
Unit3.进厂污水COD.AI,wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_channel_tag,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
进厂污水COD[mg/L],wastewater_aeration,influent_cod,required,disturbance,mg/L,web_approved:wastewater_bsm1_report:web_unit_bracket,dd9b282c13dc816f,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
outlet chemical oxygen demand,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_phrase,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
outlet_chemical_oxygen_demand,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_normalized,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
OUTLET_CHEMICAL_OXYGEN_DEMAND,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_uppercase,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
outletchemicaloxygendemand,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_compact,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
DCS_02_outlet_chemical_oxygen_demand_PV_11,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_vendor_tag,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
Unit3.outlet_chemical_oxygen_demand.AI,wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_channel_tag,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
outlet chemical oxygen demand[mg/L],wastewater_aeration,effluent_cod,required,controlled,mg/L,web_approved:wastewater_bsm1_report:web_unit_bracket,3694b2ef74c123ce,external_train,wastewater_bsm1_report,https://iwa-mia.org/wp-content/uploads/2019/04/BSM_TG_Tech_Report_no_1_BSM1_General_Description.pdf
